project_id,name,developer,district,city,handover,price_from,price_per_m2,status,url,listing_urls
prj2169,Chung Cư Thế Hệ Mới,Tổng Công ty Vật liệu xây dựng số 1 - TNHH Một thành viên,Quận 1,TPHCM,,,,Cho thuê,https://mogi.vn/chung-cu-the-he-moi-prj2169,https://mogi.vn/ho-chi-minh/quan-1/thue-nha-dat/chung-cu-the-he-moi-prj2169
prj2170,Citilight Tower,,Quận 1,TPHCM,,,,,https://mogi.vn/citilight-tower-prj2170,
prj2194,Indochina Park Tower,Công ty CB Richard Ellis Việt Nam,Quận 1,TPHCM,,,,Cho thuê,https://mogi.vn/indochina-park-tower-prj2194,https://mogi.vn/ho-chi-minh/quan-1/thue-nha-dat/indochina-park-tower-prj2194
prj2196,International Plaza,Công ty Liên Doanh Văn Hóa Thương Mại Quốc Tế,Quận 1,TPHCM,2009,Từ 3 tỷ 760 triệu,40 triệu/m2,Đang bán,https://mogi.vn/international-plaza-prj2196,https://mogi.vn/ho-chi-minh/quan-1/mua-nha-dat/international-plaza-prj2196
prj2215,Mê Linh Point Tower,,Quận 1,TPHCM,,,,,https://mogi.vn/me-linh-point-tower-prj2215,
prj2238,Saigon Center,,Quận 1,TPHCM,,,,Cho thuê,https://mogi.vn/saigon-center-prj2238,https://mogi.vn/ho-chi-minh/quan-1/thue-nha-dat/saigon-center-prj2238
prj2247,Saigon Trade Center,LUKS INDUSTRIAL CO,Quận 1,TPHCM,1997,,,,https://mogi.vn/saigon-trade-center-prj2247,
prj2249,Sailing Tower,Tổng Công Ty Xây Dựng Số 1,Quận 1,TPHCM,,,,Đang bán; Cho thuê,https://mogi.vn/sailing-tower-prj2249,https://mogi.vn/ho-chi-minh/quan-1/mua-nha-dat/sailing-tower-prj2249; https://mogi.vn/ho-chi-minh/quan-1/thue-nha-dat/sailing-tower-prj2249
prj2253,Smart View Building,,Quận 1,TPHCM,,,,,https://mogi.vn/smart-view-building-prj2253,
prj2258,Sun Wah Tower,,Quận 1,TPHCM,,,,,https://mogi.vn/sun-wah-tower-prj2258,
prj2260,The Lancaster,Công ty cổ phần tập đoàn Trung Thủy,Quận 1,TPHCM,,Từ 4 tỷ 60 triệu,116 - 146 triệu/m2,Đang bán,https://mogi.vn/the-lancaster-prj2260,https://mogi.vn/ho-chi-minh/quan-1/mua-nha-dat/the-lancaster-prj2260
prj2265,TKT Office Building,,Quận 1,TPHCM,,,,,https://mogi.vn/tkt-office-building-prj2265,
prj2278,Valentina Court,CÔNG TY TNHH XUÂN VẠN PHÁT,Quận 1,TPHCM,,,,,https://mogi.vn/valentina-court-prj2278,
prj2280,Việt Dragon Tower,,Quận 1,TPHCM,,,,,https://mogi.vn/viet-dragon-tower-prj2280,
prj2281,Vietcombank Tower,Công ty Liên doanh TNHH Vietcombank – Bonday – Benthanh,Quận 1,TPHCM,2015,,,,https://mogi.vn/vietcombank-tower-prj2281,
prj2283,Vincom Center,test,Quận 1,TPHCM,,,,Đang bán; Cho thuê,https://mogi.vn/vincom-center-prj2283,https://mogi.vn/ho-chi-minh/quan-1/mua-nha-dat/vincom-center-prj2283; https://mogi.vn/ho-chi-minh/quan-1/thue-nha-dat/vincom-center-prj2283
prj2287,VRG River View,Tập đoàn công nghiệp cao su Việt Nam,Quận 1,TPHCM,2011,,,,https://mogi.vn/vrg-river-view-prj2287,
prj2300,Chung cư Ấn Quang,C.T Group,Quận 10,TPHCM,2008,Từ,17 - 19 triệu/m2,Đang bán,https://mogi.vn/chung-cu-an-quang-prj2300,https://mogi.vn/ho-chi-minh/quan-10/mua-nha-dat/chung-cu-an-quang-prj2300
prj2307,Chung Cư Ngô Gia Tự,Công ty TNHH MTV Dịch vụ Công ích Quận 10,Quận 10,TPHCM,,,,Đang bán; Cho thuê,https://mogi.vn/chung-cu-ngo-gia-tu-prj2307,https://mogi.vn/ho-chi-minh/quan-10/mua-nha-dat/chung-cu-ngo-gia-tu-prj2307; https://mogi.vn/ho-chi-minh/quan-10/thue-nha-dat/chung-cu-ngo-gia-tu-prj2307
prj2308,Chung Cư Nguyễn Kim,Công Ty Địa Ốc Sài Gòn – TNHH Một Thành Viên,Quận 10,TPHCM,2016,Từ 2 tỷ 35 triệu,37 - 51 triệu/m2,Cho thuê,https://mogi.vn/chung-cu-nguyen-kim-prj2308,https://mogi.vn/ho-chi-minh/quan-10/thue-nha-dat/chung-cu-nguyen-kim-prj2308
prj2311,Chung Cư Tô Hiến Thành,Tổng Công Ty Địa Ốc Sài Gòn,Quận 10,TPHCM,2010,,,Cho thuê,https://mogi.vn/chung-cu-to-hien-thanh-prj2311,https://mogi.vn/ho-chi-minh/quan-10/thue-nha-dat/chung-cu-to-hien-thanh-prj2311
prj2312,Chung Cư Trần Văn Kiểu,Công ty TNHH MTV Dịch vụ Công ích Quận 10,Quận 10,TPHCM,,,,Đang bán,https://mogi.vn/chung-cu-tran-van-kieu-prj2312,https://mogi.vn/ho-chi-minh/quan-10/mua-nha-dat/chung-cu-tran-van-kieu-prj2312
prj2319,Hà Đô Villas,CTy CP Tập Đoàn Hà Đô,Quận 10,TPHCM,,,,,https://mogi.vn/ha-do-villas-prj2319,
prj2328,Tenimex Office Building,,Quận 10,TPHCM,,,,,https://mogi.vn/tenimex-office-building-prj2328,
prj2335,XI Grand Court,Công ty TNHH Đầu tư Xây dựng Phú Sơn Thuận,Quận 10,TPHCM,2018,Từ 2 tỷ 491 triệu,47 triệu/m2,Đang bán,https://mogi.vn/xi-grand-court-prj2335,https://mogi.vn/ho-chi-minh/quan-10/mua-nha-dat/xi-grand-court-prj2335
prj2345,Chung Cư Phú Thọ,,Quận 11,TPHCM,,,,Đang bán; Cho thuê,https://mogi.vn/chung-cu-phu-tho-prj2345,https://mogi.vn/ho-chi-minh/quan-11/mua-nha-dat/chung-cu-phu-tho-prj2345; https://mogi.vn/ho-chi-minh/quan-11/thue-nha-dat/chung-cu-phu-tho-prj2345
prj2348,Chung Cư Tuệ Tĩnh,,Quận 11,TPHCM,,,,,https://mogi.vn/chung-cu-tue-tinh-prj2348,
prj2357,Khu Phức Hợp Đầm Sen,Công ty CP Đầu tư Xây dựng Bình Chánh (BCCI),Quận 11,TPHCM,2012,Từ,50 triệu/m2,Đang bán,https://mogi.vn/khu-phuc-hop-dam-sen-prj2357,https://mogi.vn/ho-chi-minh/quan-11/mua-nha-dat/khu-phuc-hop-dam-sen-prj2357
prj2358,Lữ Gia Plaza,Công ty Cổ phần Cơ khí - Điện Lữ Gia,Quận 11,TPHCM,2011,,,Cho thuê,https://mogi.vn/lu-gia-plaza-prj2358,https://mogi.vn/ho-chi-minh/quan-11/thue-nha-dat/lu-gia-plaza-prj2358
prj2359,The EverRich I,Công ty CP Phát triển Bất động sản Phát Đạt,Quận 11,TPHCM,2009,Từ 5 tỷ 500 triệu,50 triệu/m2,Đang bán,https://mogi.vn/the-everrich-i-prj2359,https://mogi.vn/ho-chi-minh/quan-11/mua-nha-dat/the-everrich-i-prj2359
prj2364,Căn hộ Phú An Center,Công ty TNHH MTV Xây dựng và Kinh doanh Nhà Phú Nhuận,Quận 12,TPHCM,2015,Từ 868 triệu,14 triệu/m2,Đang bán,https://mogi.vn/can-ho-phu-an-center-prj2364,https://mogi.vn/ho-chi-minh/quan-12/mua-nha-dat/can-ho-phu-an-center-prj2364
prj2366,Căn Hộ Thái An 2,Công Ty TNHH Địa Ốc Đất Lành,Quận 12,TPHCM,2016,Từ 1 tỷ 116 triệu,18 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/can-ho-thai-an-2-prj2366,https://mogi.vn/ho-chi-minh/quan-12/mua-nha-dat/can-ho-thai-an-2-prj2366; https://mogi.vn/ho-chi-minh/quan-12/thue-nha-dat/can-ho-thai-an-2-prj2366
prj2367,Căn Hộ Thái An 3 - 4,Công Ty TNHH Địa Ốc Đất Lành,Quận 12,TPHCM,2012,Từ 780 triệu,20 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/can-ho-thai-an-3-4-prj2367,https://mogi.vn/ho-chi-minh/quan-12/mua-nha-dat/can-ho-thai-an-3-4-prj2367; https://mogi.vn/ho-chi-minh/quan-12/thue-nha-dat/can-ho-thai-an-3-4-prj2367
prj2370,Cao Ốc Phú An - Lori Plaza,Công ty Cổ Phần Đầu Tư Xây Dựng Trường Lưu Thủy,Quận 12,TPHCM,2016,,,,https://mogi.vn/cao-oc-phu-an-lori-plaza-prj2370,
prj2371,Cao ốc Thiên Quý,CÔNG TY CỔ PHẦN TẬP ĐOÀN ĐẤT XANH,Quận 12,TPHCM,2010,,,,https://mogi.vn/cao-oc-thien-quy-prj2371,
prj2373,Cheery 2 Apartment,CÔNG TY CỔ PHẦN TƯ VẤN - THƯƠNG MẠI - DỊCH VỤ ĐỊA ỐC HOÀNG QUÂN,Quận 12,TPHCM,2012,Từ 615 triệu,12 - 13 triệu/m2,Đang bán,https://mogi.vn/cheery-2-apartment-prj2373,https://mogi.vn/ho-chi-minh/quan-12/mua-nha-dat/cheery-2-apartment-prj2373
prj2374,Chung Cư An Sương,Công ty Đầu tư và Xây dựng Thanh Niên Xung Phong (Cinco),Quận 12,TPHCM,2008,Từ 627 triệu,9 - 12 triệu/m2,Đang bán,https://mogi.vn/chung-cu-an-suong-prj2374,https://mogi.vn/ho-chi-minh/quan-12/mua-nha-dat/chung-cu-an-suong-prj2374
prj2380,Chung Cư Thọ Nam Sang,Công ty TNHH Xây dựng - Thương mại - Dịch vụ Thọ Nam Sang,Quận 12,TPHCM,2010,,,,https://mogi.vn/chung-cu-tho-nam-sang-prj2380,
prj2381,Chung cư Tín Phong,Công ty TNHH Sản xuất Thương mại Xây dựng Tín Phong,Quận 12,TPHCM,2011,Từ 540 triệu,12 - 13 triệu/m2,Đang bán,https://mogi.vn/chung-cu-tin-phong-prj2381,https://mogi.vn/ho-chi-minh/quan-12/mua-nha-dat/chung-cu-tin-phong-prj2381
prj2384,Gia Định Plaza,Công ty Cổ phần Đầu Tư Phát Triển Gia Định (GDI),Quận 12,TPHCM,2013,,,,https://mogi.vn/gia-dinh-plaza-prj2384,
prj2387,KDC Thới An - Phú Nhuận,,Quận 12,TPHCM,2016,,,Đang bán,https://mogi.vn/kdc-thoi-an-phu-nhuan-prj2387,https://mogi.vn/ho-chi-minh/quan-12/mua-nha-dat/kdc-thoi-an-phu-nhuan-prj2387
prj2389,Khu Biệt Thự Thới An,CÔNG TY CỔ PHẦN THƯƠNG NGHIỆP TỔNG HỢP QUẬN 8,Quận 12,TPHCM,2016,,,Đang bán,https://mogi.vn/khu-biet-thu-thoi-an-prj2389,https://mogi.vn/ho-chi-minh/quan-12/mua-nha-dat/khu-biet-thu-thoi-an-prj2389
prj2391,Khu Chung Cư Thới An,Công ty TNHH MTV Xây dựng và Kinh doanh Nhà Phú Nhuận,Quận 12,TPHCM,2011,Từ 660 triệu,11 triệu/m2,Đang bán,https://mogi.vn/khu-chung-cu-thoi-an-prj2391,https://mogi.vn/ho-chi-minh/quan-12/mua-nha-dat/khu-chung-cu-thoi-an-prj2391
prj2393,Khu Dân Cư Đồng Phượng,Công Ty TNHH Thương Mại Phương Nam,Quận 12,TPHCM,,Từ 2 tỷ 790 triệu,31 - 44 triệu/m2,Đang bán,https://mogi.vn/khu-dan-cu-dong-phuong-prj2393,https://mogi.vn/ho-chi-minh/quan-12/mua-nha-dat/khu-dan-cu-dong-phuong-prj2393
prj2394,Khu Dân Cư Hà Đô Thới An,,Quận 12,TPHCM,,,,Cho thuê,https://mogi.vn/khu-dan-cu-ha-do-thoi-an-prj2394,https://mogi.vn/ho-chi-minh/quan-12/thue-nha-dat/khu-dan-cu-ha-do-thoi-an-prj2394
prj2412,KĐT City Horse,CÔNG TY TNHH MỘT THÀNH VIÊN XÂY DỰNG VÀ KINH DOANH NHÀ PHÚ NHUẬN,Quận 2 (TP. Thủ Đức),TPHCM,2010,,,Đang bán,https://mogi.vn/kdt-city-horse-prj2412,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/kdt-city-horse-prj2412
prj2413,An Phú Riverview Apartment,Công Ty Cổ Phần An Phú,Quận 2 (TP. Thủ Đức),TPHCM,2014,,,Đang bán,https://mogi.vn/an-phu-riverview-apartment-prj2413,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/an-phu-riverview-apartment-prj2413
prj2414,Ascent Plaza,CÔNG TY CỔ PHẦN ĐẦU TƯ ĐỊA ỐC TIẾN PHÁT,Quận Bình Thạnh,TPHCM,2022,Từ 1 tỷ 960 triệu,35 - 37 triệu/m2,Đang bán,https://mogi.vn/ascent-plaza-prj2414,https://mogi.vn/ho-chi-minh/quan-binh-thanh/mua-nha-dat/ascent-plaza-prj2414
prj2417,Biệt Thự Cao Cấp Greenfield,Công Ty ĐTPT BĐS Tiến Phước,Quận 2 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/biet-thu-cao-cap-greenfield-prj2417,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/biet-thu-cao-cap-greenfield-prj2417
prj2419,Căn Hộ Chung cư An Phúc An Lộc,,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 1 tỷ 360 triệu,40 - 48 triệu/m2,Cho thuê,https://mogi.vn/can-ho-an-loc-an-phuc-prj2419,https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/can-ho-an-loc-an-phuc-prj2419
prj2420,Căn Hộ An Thịnh,Công ty Cổ Phần Xây dựng & Kinh doanh Địa ốc III,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 3 tỷ 60 triệu,34 - 42 triệu/m2,Đang bán,https://mogi.vn/can-ho-an-thinh-prj2420,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/can-ho-an-thinh-prj2420
prj2421,Căn hộ Bình Khánh,Công ty cổ phần Đức Khải,Quận 2 (TP. Thủ Đức),TPHCM,2017,Từ 1 tỷ 836 triệu,36 triệu/m2,Đang bán,https://mogi.vn/can-ho-binh-khanh-prj2421,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/can-ho-binh-khanh-prj2421
prj2424,Căn Hộ Homyland 2,Công Ty Cổ Phần Xây Dựng- Giao Thông - Thương Mại Bảo Sơn,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 990 triệu,16 triệu/m2,Cho thuê,https://mogi.vn/can-ho-homyland-2-prj2424,https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/can-ho-homyland-2-prj2424
prj2426,Chung cư Petroland,Công ty Cổ phần Đầu tư Hạ tầng và Đô thị Dầu khí,Quận 2 (TP. Thủ Đức),TPHCM,2011,Từ 1 tỷ 920 triệu,32 - 42 triệu/m2,Đang bán,https://mogi.vn/chung-cu-petroland-prj2426,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/chung-cu-petroland-prj2426
prj2427,Căn Hộ Regency Park,Công Ty Cổ Phần An Phú,Quận 2 (TP. Thủ Đức),TPHCM,2014,,,,https://mogi.vn/can-ho-regency-park-prj2427,
prj2428,Căn Hộ River Garden,Indochina Land,Quận 2 (TP. Thủ Đức),TPHCM,2015,Từ 4 tỷ 455 triệu,33 - 49 triệu/m2,Cho thuê,https://mogi.vn/can-ho-river-garden-prj2428,https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/can-ho-river-garden-prj2428
prj2429,The Estella,Công Ty CP Bất Động Sản Tiến Phước,Quận 2 (TP. Thủ Đức),TPHCM,2012,Từ 5 tỷ 600 triệu,56 - 60 triệu/m2,Cho thuê,https://mogi.vn/the-estella-prj2429,https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/the-estella-prj2429
prj2430,Cao ốc Thịnh Vượng,,Quận 2 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/can-ho-thinh-vuong-prj2430,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/can-ho-thinh-vuong-prj2430
prj2432,Cantavil An Phú,Công ty Xây dựng Daewon,Quận 2 (TP. Thủ Đức),TPHCM,2013,Từ 1 tỷ 725 triệu,23 - 30 triệu/m2,Đang bán,https://mogi.vn/cantavil-an-phu-prj2432,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/cantavil-an-phu-prj2432
prj2433,Cantavil Premier,CTCP Phát Triển Nhà Thủ Đức,Quận 2 (TP. Thủ Đức),TPHCM,2013,,,Đang bán,https://mogi.vn/cantavil-premier-prj2433,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/cantavil-premier-prj2433
prj2434,Cao Ốc An Khang,Công Ty Cổ Phần Đầu Tư Kinh Doanh Nhà,Quận 2 (TP. Thủ Đức),TPHCM,2009,Từ 2 tỷ 520 triệu,28 triệu/m2,Cho thuê,https://mogi.vn/cao-oc-an-khang-prj2434,https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/cao-oc-an-khang-prj2434
prj2440,Cheery Apartment,Công Ty CP TV - TM - DV Địa Ốc Hoàng Quân,Quận 2 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/cheery-apartment-prj2440,
prj2441,Chung Cư An Hòa,,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 1 tỷ 956 triệu,39 - 45 triệu/m2,Đang bán,https://mogi.vn/chung-cu-an-hoa-prj2441,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/chung-cu-an-hoa-prj2441
prj2442,Chung Cư Bình Minh,,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 3 tỷ 143 triệu,30 - 46 triệu/m2,Đang bán,https://mogi.vn/chung-cu-binh-minh-prj2442,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/chung-cu-binh-minh-prj2442
prj2450,Đảo Kim Cương,Kusto Home,Quận 2 (TP. Thủ Đức),TPHCM,2018,Từ 3 tỷ 150 triệu,70 - 90 triệu/m2,Cho thuê,https://mogi.vn/dao-kim-cuong-prj2450,https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/dao-kim-cuong-prj2450
prj2452,Fideco RiverView,Công ty Cổ phần Ngoại thương và Phát triển Đầu tư TP.HCM,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 2 tỷ 310 triệu,22 - 25 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/fideco-riverview-prj2452,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/fideco-riverview-prj2452; https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/fideco-riverview-prj2452
prj2453,Hoàng Anh Riverview,Công ty Semeyan (Singapore),Quận 2 (TP. Thủ Đức),TPHCM,2010,,,Cho thuê,https://mogi.vn/hoang-anh-riverview-prj2453,https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/hoang-anh-riverview-prj2453
prj2457,Khu dân cư An Phú - Phú Nhuận,Công ty TNHH MTV Xây dựng và Kinh doanh Nhà Phú Nhuận,Quận 2 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/kdc-an-phu-phu-nhuan-prj2457,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/kdc-an-phu-phu-nhuan-prj2457
prj2478,KDC Cát Lái - Invesco,CTCP Đầu Tư & Dịch Vụ TP.HCM,Quận 2 (TP. Thủ Đức),TPHCM,2014,Từ 2 tỷ 350 triệu,23 - 40 triệu/m2,Đang bán,https://mogi.vn/kdc-cat-lai-invesco-prj2478,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/kdc-cat-lai-invesco-prj2478
prj2481,KDC CityLand Bình Trưng Đông,Công ty TNHH Đầu tư Địa ốc Thành Phố,Quận 2 (TP. Thủ Đức),TPHCM,2018,,,Đang bán,https://mogi.vn/kdc-cityland-binh-trung-dong-prj2481,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/kdc-cityland-binh-trung-dong-prj2481
prj2484,Khu dân cư Sông Giồng,Công ty TNHH Kinh doanh xây dựng nhà Văn Minh,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 15 tỷ,150 - 292 triệu/m2,Đang bán,https://mogi.vn/kdc-song-giong-prj2484,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/kdc-song-giong-prj2484
prj2487,KDC Thạnh Mỹ Lợi – Huy Hoàng,Công Ty Cổ Phần May – Xây Dựng Huy Hoàng,Quận 2 (TP. Thủ Đức),TPHCM,2014,,,Đang bán,https://mogi.vn/kdc-thanh-my-loi-huy-hoang-prj2487,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/kdc-thanh-my-loi-huy-hoang-prj2487
prj2488,KDC Thạnh Mỹ Lợi – Phú Nhuận,CÔNG TY TNHH MỘT THÀNH VIÊN XÂY DỰNG VÀ KINH DOANH NHÀ PHÚ NHUẬN,Quận 2 (TP. Thủ Đức),TPHCM,,Từ,125 - 399 triệu/m2,Đang bán,https://mogi.vn/kdc-thanh-my-loi-phu-nhuan-prj2488,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/kdc-thanh-my-loi-phu-nhuan-prj2488
prj2489,KDC Thạnh Mỹ Lợi - PT Nhà Q. 2,,Quận 2 (TP. Thủ Đức),TPHCM,2018,Từ 3 tỷ 840 triệu,32 - 55 triệu/m2,Cho thuê,https://mogi.vn/kdc-thanh-my-loi-pt-nha-q-2-prj2489,https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/kdc-thanh-my-loi-pt-nha-q-2-prj2489
prj2502,Khu Biệt Thự Ventura,Công ty Cổ phần Kiến Á,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 4 tỷ 576 triệu,14 triệu/m2,Đang bán,https://mogi.vn/khu-biet-thu-ventura-prj2502,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/khu-biet-thu-ventura-prj2502
prj2507,The Vista,Tập đoàn CapitaLand,Quận 2 (TP. Thủ Đức),TPHCM,2011,,,Đang bán; Cho thuê,https://mogi.vn/the-vista-prj2507,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/the-vista-prj2507; https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/the-vista-prj2507
prj2508,Khu Căn Hộ và Biệt Thự Homyland,Công ty TNHH Nông sản Tân Hoàn Mỹ,Quận 2 (TP. Thủ Đức),TPHCM,2016,,,Đang bán,https://mogi.vn/khu-can-ho-va-biet-thu-homyland-prj2508,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/khu-can-ho-va-biet-thu-homyland-prj2508
prj2513,Khu Dân Cư Đông Thủ Thiêm,CÔNG TY CỔ PHẦN ĐẦU TƯ THỦ THIÊM,Quận 2 (TP. Thủ Đức),TPHCM,2006,Từ 10 tỷ 192 triệu,80 - 153 triệu/m2,Đang bán,https://mogi.vn/khu-dan-cu-dong-thu-thiem-prj2513,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/khu-dan-cu-dong-thu-thiem-prj2513
prj2515,Khu Dân Cư Nam Rạch Chiếc,Công Ty TNHH Nam Rạch Chiếc,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 5 tỷ 687 triệu,121 - 255 triệu/m2,Đang bán,https://mogi.vn/khu-dan-cu-nam-rach-chiec-prj2515,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/khu-dan-cu-nam-rach-chiec-prj2515
prj2517,Khu Dân Cư Saigon Exim,Công Ty CP BĐS Exim,Quận 2 (TP. Thủ Đức),TPHCM,2012,,,Đang bán,https://mogi.vn/khu-dan-cu-saigon-exim-prj2517,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/khu-dan-cu-saigon-exim-prj2517
prj2519,Khu Dân Cư Thạnh Mỹ Lợi,Công ty Cổ Phần XD TM DV Khang Thông,Quận 2 (TP. Thủ Đức),TPHCM,2007,Từ 5 tỷ 83 triệu,23 - 35 triệu/m2,Đang bán,https://mogi.vn/khu-dan-cu-thanh-my-loi-prj2519,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/khu-dan-cu-thanh-my-loi-prj2519
prj2520,Khu dân cư Thế Kỷ 21,Công Ty CP Thế Kỷ 21,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 8 tỷ 869 triệu,145 - 280 triệu/m2,Đang bán,https://mogi.vn/khu-dan-cu-the-ky-21-prj2520,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/khu-dan-cu-the-ky-21-prj2520
prj2523,Khu Đô Thị Mới An Phú - An Khánh,Tổng Công Ty Địa Ốc Sài Gòn,Quận 2 (TP. Thủ Đức),TPHCM,2011,Từ 288 triệu,3 - 96 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/khu-do-thi-moi-an-phu-an-khanh-prj2523,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/khu-do-thi-moi-an-phu-an-khanh-prj2523; https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/khu-do-thi-moi-an-phu-an-khanh-prj2523
prj2530,May Apartments,,Quận 2 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/may-apartments-prj2530,
prj2532,Metropolis Thảo Điền,CÔNG TY CỔ PHẦN ĐẦU TƯ THẢO ĐIỀN,Quận 2 (TP. Thủ Đức),TPHCM,2016,,,Đang bán,https://mogi.vn/metropolis-thao-dien-prj2532,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/metropolis-thao-dien-prj2532
prj2533,Midpoint Villa,,Quận 2 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/midpoint-villa-prj2533,
prj2534,ParcSpring,Tập đoàn CapitaLand,Quận 2 (TP. Thủ Đức),TPHCM,2014,Từ 2 tỷ 312 triệu,34 - 36 triệu/m2,Đang bán,https://mogi.vn/parcspring-prj2534,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/parcspring-prj2534
prj2535,Petro VietNam Landmark,Công Ty CP Địa Ốc Dầu Khí,Quận 2 (TP. Thủ Đức),TPHCM,2014,Từ 3 tỷ 553 triệu,37 - 44 triệu/m2,Cho thuê,https://mogi.vn/petro-vietnam-landmark-prj2535,https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/petro-vietnam-landmark-prj2535
prj2536,Preche Thảo Điền,Công ty CP Xây dựng Công nghiệp - DESCON,Quận 2 (TP. Thủ Đức),TPHCM,2010,,,,https://mogi.vn/preche-thao-dien-prj2536,
prj2539,Saigon Sports City,CÔNG TY TNHH KEPPEL LAND VIỆT NAM,Quận 2 (TP. Thủ Đức),TPHCM,2023,Từ 5 tỷ 600 triệu,70 - 95 triệu/m2,Đang bán,https://mogi.vn/saigon-sports-city-prj2539,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/saigon-sports-city-prj2539
prj2541,Thảo Điền Pearl,CTCP Tập Đoàn SSG,Quận 2 (TP. Thủ Đức),TPHCM,2013,,,Đang bán,https://mogi.vn/thao-dien-pearl-prj2541,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/thao-dien-pearl-prj2541
prj2542,Thủ Thiêm Star,CÔNG TY CỔ PHẦN ĐẦU TƯ THỦ THIÊM,Quận 2 (TP. Thủ Đức),TPHCM,2014,Từ 930 triệu,15 - 17 triệu/m2,Đang bán,https://mogi.vn/thu-thiem-star-prj2542,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/thu-thiem-star-prj2542
prj2543,Thủ Thiêm Villa,CÔNG TY CỔ PHẦN ĐẦU TƯ THỦ THIÊM,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 18 tỷ 880 triệu,118 - 169 triệu/m2,Đang bán,https://mogi.vn/thu-thiem-villa-prj2543,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/thu-thiem-villa-prj2543
